wbcode,year,dem,lgdp_pc
LKA,2010,1,7.1971617
LSO,1970,0,5.2261772
LSO,1971,0,5.2394948
LSO,1972,0,5.2021956
LSO,1973,0,5.4024591
LSO,1974,0,5.4737391
LSO,1975,0,5.2967343
LSO,1976,0,5.3707495
LSO,1977,0,5.5381598
LSO,1978,0,5.6771617
LSO,1979,0,5.6769104
LSO,1980,0,5.6205435
LSO,1981,0,5.5968356
LSO,1982,0,5.5918717
LSO,1983,0,5.5296488
LSO,1984,0,5.5992785
LSO,1985,0,5.6192193
LSO,1986,0,5.5992517
LSO,1987,0,5.499805
LSO,1988,0,5.5598083
LSO,1989,0,5.6023917
LSO,1990,0,5.6436286
LSO,1991,0,5.652544
LSO,1992,0,5.7106695
LSO,1993,1,5.7303863
LSO,1994,1,5.7715707
LSO,1995,1,5.7729831
LSO,1996,1,5.8073363
LSO,1997,1,5.8277183
LSO,1998,0,5.8667312
LSO,1999,1,5.8565083
LSO,2000,1,5.8990269
LSO,2001,1,5.9373031
LSO,2002,1,5.9467397
LSO,2003,1,5.9890285
LSO,2004,1,6.0114274
LSO,2005,1,6.038188
LSO,2006,1,6.0736356
LSO,2007,1,6.1132703
LSO,2008,1,6.159543
LSO,2009,1,6.1821542
LSO,2010,1,6.23212
LTU,1970,0,
LTU,1971,0,
LTU,1972,0,
LTU,1973,0,
LTU,1974,0,
LTU,1975,0,
LTU,1976,0,
LTU,1977,0,
LTU,1978,0,
LTU,1979,0,
LTU,1980,0,
LTU,1981,0,
LTU,1982,0,
LTU,1983,0,
LTU,1984,0,
LTU,1985,0,
LTU,1986,0,
LTU,1987,0,
LTU,1988,0,
LTU,1989,0,
LTU,1990,0,8.3716335
LTU,1991,0,8.3151188
LTU,1992,0,8.0780325
LTU,1993,1,7.9028983
LTU,1994,1,7.8020606
LTU,1995,1,7.8363614
LTU,1996,1,7.894793
LTU,1997,1,7.9747925
LTU,1998,1,8.0563402
LTU,1999,1,8.0536451
LTU,2000,1,8.0937958
LTU,2001,1,8.1684237
LTU,2002,1,8.2429066
LTU,2003,1,8.3494015
LTU,2004,1,8.4274445
LTU,2005,1,8.5056124
LTU,2006,1,8.584857
LTU,2007,1,8.6862211
LTU,2008,1,8.724122
LTU,2009,1,8.5734425
LTU,2010,1,8.5960646
LUX,1970,1,9.8014317
LUX,1971,1,9.8227749
LUX,1972,1,9.8817177
LUX,1973,1,9.9566402
LUX,1974,1,9.9929962
LUX,1975,1,9.9201422
LUX,1976,1,9.9403124
LUX,1977,1,9.9510527
LUX,1978,1,9.9861832
LUX,1979,1,10.00458
LUX,1980,1,10.008188
LUX,1981,1,10.00145
LUX,1982,1,10.011486
LUX,1983,1,10.039727
LUX,1984,1,10.098548
LUX,1985,1,10.124874
LUX,1986,1,10.21291
LUX,1987,1,10.244581
LUX,1988,1,10.318795
LUX,1989,1,10.405288
LUX,1990,1,10.450189
LUX,1991,1,10.520149
LUX,1992,1,10.525399
LUX,1993,1,10.553926
LUX,1994,1,10.578959
LUX,1995,1,10.58087
LUX,1996,1,10.582738
LUX,1997,1,10.627409
LUX,1998,1,10.677436
LUX,1999,1,10.745565
LUX,2000,1,10.814093
LUX,2001,1,10.826177
LUX,2002,1,10.853793
LUX,2003,1,10.856698
LUX,2004,1,10.887438
LUX,2005,1,10.928161
LUX,2006,1,10.958577
LUX,2007,1,11.005068
LUX,2008,1,10.995101
LUX,2009,1,10.923483
LUX,2010,1,10.932934
LVA,1970,0,7.636251
LVA,1971,0,7.7041926
LVA,1972,0,7.7477198
LVA,1973,0,7.7974725
LVA,1974,0,7.8385153
LVA,1975,0,7.8985801
LVA,1976,0,7.9468737
LVA,1977,0,7.9720387
LVA,1978,0,7.9980502
LVA,1979,0,8.0217676
LVA,1980,0,8.0555534
LVA,1981,0,8.0905066
LVA,1982,0,8.1072865
LVA,1983,0,8.1517544
LVA,1984,0,8.2013302
LVA,1985,0,8.1912394
LVA,1986,0,8.2345486
LVA,1987,0,8.2549706
LVA,1988,0,8.3019962
LVA,1989,0,8.3546162
LVA,1990,0,8.2691784
LVA,1991,0,8.1434765
LVA,1992,0,7.7650681
LVA,1993,1,7.7230339
LVA,1994,1,7.7538605
LVA,1995,1,7.7536159
LVA,1996,1,7.8046613
LVA,1997,1,7.8982687
LVA,1998,1,7.9586468
LVA,1999,1,8.0190039
LVA,2000,1,8.0982132
LVA,2001,1,8.1836329
LVA,2002,1,8.2552624
LVA,2003,1,8.3345175
LVA,2004,1,8.4261484
LVA,2005,1,8.5355587
LVA,2006,1,8.6591349
LVA,2007,1,8.7632761
LVA,2008,1,8.7259617
LVA,2009,1,8.5288305
LVA,2010,1,8.5240784
MAR,1970,0,6.7731977
MAR,1971,0,6.7933941
MAR,1972,0,6.7846351
MAR,1973,0,6.7880759
MAR,1974,0,6.8121209
MAR,1975,0,6.8555603
MAR,1976,0,6.9298048
MAR,1977,0,6.961165
MAR,1978,0,6.9565125
MAR,1979,0,6.9770684
MAR,1980,0,6.9868703
MAR,1981,0,6.9301147
MAR,1982,0,6.9937
MAR,1983,0,6.9604268
MAR,1984,0,6.975915
MAR,1985,0,7.0110993
MAR,1986,0,7.0692005
MAR,1987,0,7.0223565
MAR,1988,0,7.1010227
MAR,1989,0,7.1047945
MAR,1990,0,7.1255689
MAR,1991,0,7.1759291
MAR,1992,0,7.1191316
MAR,1993,0,7.0937467
MAR,1994,0,7.1772237
MAR,1995,0,7.0939898
MAR,1996,0,7.194418
MAR,1997,0,7.1569805
MAR,1998,0,7.2157311
MAR,1999,0,7.2058482
MAR,2000,0,7.206356
MAR,2001,0,7.2643752
MAR,2002,0,7.2821288
MAR,2003,0,7.3286767
MAR,2004,0,7.3613515
MAR,2005,0,7.3771853
MAR,2006,0,7.4382401
MAR,2007,0,7.4519877
MAR,2008,0,7.494204
MAR,2009,0,7.5294056
MAR,2010,0,7.5551133
MDA,1970,0,
MDA,1971,0,
MDA,1972,0,
MDA,1973,0,
MDA,1974,0,
MDA,1975,0,
MDA,1976,0,
MDA,1977,0,
MDA,1978,0,
MDA,1979,0,
MDA,1980,0,6.5464158
MDA,1981,0,6.5299425
MDA,1982,0,6.6313281
MDA,1983,0,6.6645288
MDA,1984,0,6.6881905
MDA,1985,0,6.624558
MDA,1986,0,6.6923738
MDA,1987,0,6.6963687
MDA,1988,0,6.704987
MDA,1989,0,6.7457142
MDA,1990,0,6.7133899
MDA,1991,0,6.5394011
MDA,1992,0,6.1961379
MDA,1993,0,6.184701
MDA,1994,1,5.8162603
MDA,1995,1,5.8038821
MDA,1996,1,5.7599068
MDA,1997,1,5.7838058
MDA,1998,1,5.7276821
MDA,1999,1,5.7028017
MDA,2000,1,5.7333789
MDA,2001,1,5.8043323
MDA,2002,1,5.8913217
MDA,2003,1,5.9672594
MDA,2004,1,6.0509157
MDA,2005,1,6.1355677
MDA,2006,1,6.1982975
MDA,2007,1,6.2449474
MDA,2008,1,6.3363423
MDA,2009,1,6.2914743
MDA,2010,1,6.3758292
MDG,1970,0,6.1032376
MDG,1971,0,6.1057076
MDG,1972,0,6.0582414
MDG,1973,0,5.9983563
MDG,1974,0,5.9860835
MDG,1975,0,5.9675646
MDG,1976,0,5.9064136
MDG,1977,0,5.900764
MDG,1978,0,5.8456345
MDG,1979,0,5.91223
MDG,1980,0,5.8935456
MDG,1981,0,5.762804
MDG,1982,0,5.7165599
MDG,1983,0,5.6983004
MDG,1984,0,5.6887059
MDG,1985,0,5.6744313
MDG,1986,0,5.6643667
MDG,1987,0,5.64749
MDG,1988,0,5.6531596
MDG,1989,0,5.6660385
MDG,1990,0,5.6703873
MDG,1991,0,5.572804
MDG,1992,0,5.5531144
MDG,1993,1,5.5432806
MDG,1994,1,5.5128665
MDG,1995,1,5.5010004
MDG,1996,1,5.4892759
MDG,1997,1,5.4935932
MDG,1998,1,5.5011578
MDG,1999,1,5.516551
MDG,2000,1,5.5336952
MDG,2001,1,5.5609059
MDG,2002,1,5.3950243
MDG,2003,1,5.4587808
MDG,2004,1,5.4810815
MDG,2005,1,5.4977455
MDG,2006,1,5.5153174
MDG,2007,1,5.5451837
MDG,2008,1,5.5841937
MDG,2009,0,5.5083928
MDG,2010,0,5.495934
MDV,1970,0,
MDV,1971,0,
MDV,1972,0,
MDV,1973,0,
MDV,1974,0,
MDV,1975,0,
MDV,1976,0,
MDV,1977,0,
MDV,1978,0,
MDV,1979,0,
MDV,1980,0,
MDV,1981,0,
MDV,1982,0,
MDV,1983,0,
MDV,1984,0,
MDV,1985,0,
MDV,1986,0,
MDV,1987,0,
MDV,1988,0,
MDV,1989,0,
MDV,1990,0,
MDV,1991,0,
MDV,1992,0,
MDV,1993,0,
MDV,1994,0,
MDV,1995,0,12.7499
MDV,1996,0,12.829842
MDV,1997,0,12.903739
MDV,1998,0,12.99185
MDV,1999,0,13.063827
MDV,2000,0,13.101963
MDV,2001,0,13.132135
MDV,2002,0,13.183833
MDV,2003,0,13.333365
MDV,2004,0,13.434217
MDV,2005,0,13.366621
MDV,2006,0,13.553513
MDV,2007,0,13.672162
MDV,2008,0,13.78033
MDV,2009,0,13.667174
MDV,2010,0,13.740199
MEX,1970,0,8.2210226
MEX,1971,0,8.2244444
MEX,1972,0,8.2711964
MEX,1973,0,8.3154078
MEX,1974,0,8.3406219
MEX,1975,0,8.3658485
MEX,1976,0,8.3786144
MEX,1977,0,8.3817835
MEX,1978,0,8.4380655
MEX,1979,0,8.5022974
MEX,1980,0,8.5637426
MEX,1981,0,8.6280231
MEX,1982,0,8.6029816
MEX,1983,0,8.5420389
MEX,1984,0,8.5595722
MEX,1985,0,8.5670471
MEX,1986,0,8.5112839
MEX,1987,0,8.512001
MEX,1988,0,8.5068493
MEX,1989,0,8.531004
MEX,1990,0,8.56429
MEX,1991,0,8.5869026
MEX,1992,0,8.6046314
MEX,1993,0,8.6066504
MEX,1994,0,8.6333094
MEX,1995,0,8.5522957
MEX,1996,0,8.5865402
MEX,1997,1,8.6363869
MEX,1998,1,8.6686687
MEX,1999,1,8.6910725
MEX,2000,1,8.7394094
MEX,2001,1,8.7227879
MEX,2002,1,8.7159576
MEX,2003,1,8.7146225
MEX,2004,1,8.7403126
MEX,2005,1,8.7587929
MEX,2006,1,8.797924
MEX,2007,1,8.8197975
MEX,2008,1,8.8219938
MEX,2009,1,8.7480698
MEX,2010,1,8.7921782
MKD,1970,0,
MKD,1971,0,
MKD,1972,0,
MKD,1973,0,
MKD,1974,0,
MKD,1975,0,
MKD,1976,0,
MKD,1977,0,
MKD,1978,0,
MKD,1979,0,
MKD,1980,0,
MKD,1981,0,
MKD,1982,0,
MKD,1983,0,
MKD,1984,0,
MKD,1985,0,
MKD,1986,0,
MKD,1987,0,
MKD,1988,0,
MKD,1989,0,
MKD,1990,0,7.6029658
MKD,1991,1,7.534163
MKD,1992,1,7.4603658
MKD,1993,1,7.377255
MKD,1994,1,7.3560567
MKD,1995,1,7.344533
MKD,1996,1,7.3485904
MKD,1997,1,7.3584542
MKD,1998,1,7.3893619
MKD,1999,1,7.4299388
MKD,2000,1,7.471734
MKD,2001,1,7.422811
MKD,2002,1,7.4279079
MKD,2003,1,7.4516873
MKD,2004,1,7.4927182
MKD,2005,1,7.531198
MKD,2006,1,7.5786457
MKD,2007,1,7.6365957
MKD,2008,1,7.6831775
MKD,2009,1,7.672287
MKD,2010,1,7.6889129
MLI,1970,0,5.1394048
MLI,1971,0,5.1409383
MLI,1972,0,5.1746497
MLI,1973,0,5.1375628
MLI,1974,0,5.100266
MLI,1975,0,5.1888022
MLI,1976,0,5.2954998
MLI,1977,0,5.3364539
MLI,1978,0,5.3015504
MLI,1979,0,5.3807578
MLI,1980,0,5.3173223
MLI,1981,0,5.2500057
MLI,1982,0,5.1809044
MLI,1983,0,5.2066803
MLI,1984,0,5.2288213
MLI,1985,0,5.0880637
MLI,1986,0,5.1505194
MLI,1987,0,5.1271043
MLI,1988,0,5.1239858
MLI,1989,0,5.2178898
MLI,1990,0,5.1824412
MLI,1991,0,5.177516
MLI,1992,1,5.237278
MLI,1993,1,5.1957998
MLI,1994,1,5.1851616
MLI,1995,1,5.2256341
MLI,1996,1,5.2308164
MLI,1997,1,5.2700763
MLI,1998,1,5.3029256
MLI,1999,1,5.3429441
MLI,2000,1,5.3499708
MLI,2001,1,5.4297628
MLI,2002,1,5.4372153
MLI,2003,1,5.4770789
MLI,2004,1,5.4682984
MLI,2005,1,5.4984832
MLI,2006,1,5.516964
MLI,2007,1,5.5276365
MLI,2008,1,5.5462303
MLI,2009,1,5.5606956
MLI,2010,1,5.5754342
MLT,1970,1,7.6379609
MLT,1971,1,7.6536679
MLT,1972,1,7.7016273
MLT,1973,1,7.7862687
MLT,1974,1,7.8734694
MLT,1975,1,8.0437489
MLT,1976,1,8.1925983
MLT,1977,1,8.2993374
MLT,1978,1,8.3969841
MLT,1979,1,8.4886465
MLT,1980,1,8.5487366
MLT,1981,1,8.5725346
MLT,1982,1,8.5864153
MLT,1983,1,8.5716419
MLT,1984,1,8.572464
MLT,1985,1,8.5895023
MLT,1986,1,8.6184845
MLT,1987,1,8.6497145
MLT,1988,1,8.7215328
MLT,1989,1,8.7912598
MLT,1990,1,8.843461
MLT,1991,1,8.8950596
MLT,1992,1,8.9318962
MLT,1993,1,8.9668045
MLT,1994,1,9.0129299
MLT,1995,1,9.0656557
MLT,1996,1,9.0938406
MLT,1997,1,9.136261
MLT,1998,1,9.1775084
MLT,1999,1,9.2149668
MLT,2000,1,9.2554913
MLT,2001,1,9.2335176
MLT,2002,1,9.2537374
MLT,2003,1,9.2450533
MLT,2004,1,9.248457
MLT,2005,1,9.2822609
MLT,2006,1,9.2935238
MLT,2007,1,9.3307638
MLT,2008,1,9.3780804
MLT,2009,1,9.3427067
MLT,2010,1,9.3693495
MMR,1970,0,
MMR,1971,0,
MMR,1972,0,
MMR,1973,0,
MMR,1974,0,
MMR,1975,0,
MMR,1976,0,
MMR,1977,0,
MMR,1978,0,
MMR,1979,0,
MMR,1980,0,
MMR,1981,0,
MMR,1982,0,
MMR,1983,0,
MMR,1984,0,
MMR,1985,0,
MMR,1986,0,
MMR,1987,0,
MMR,1988,0,
MMR,1989,0,
MMR,1990,0,
MMR,1991,0,
MMR,1992,0,
MMR,1993,0,
MMR,1994,0,
MMR,1995,0,
MMR,1996,0,
MMR,1997,0,
MMR,1998,0,
MMR,1999,0,
MMR,2000,0,
MMR,2001,0,
MMR,2002,0,
MMR,2003,0,
MMR,2004,0,
MMR,2005,0,
MMR,2006,0,
MMR,2007,0,
MMR,2008,0,
MMR,2009,0,
MMR,2010,0,
MNG,1970,0,
MNG,1971,0,
MNG,1972,0,
MNG,1973,0,
MNG,1974,0,
MNG,1975,0,
MNG,1976,0,
MNG,1977,0,
MNG,1978,0,
MNG,1979,0,
MNG,1980,0,
MNG,1981,0,6.0496192
MNG,1982,0,6.1047411
MNG,1983,0,6.1370273
MNG,1984,0,6.1707463
MNG,1985,0,6.202817
MNG,1986,0,6.2673206
MNG,1987,0,6.2767076
MNG,1988,0,6.3024678
MNG,1989,0,6.3199811
MNG,1990,0,6.2648773
MNG,1991,0,6.1584458
MNG,1992,0,6.0462003
MNG,1993,1,5.9991608
MNG,1994,1,6.0055838
MNG,1995,1,6.0527534
MNG,1996,1,6.064281
MNG,1997,1,6.0918617
MNG,1998,1,6.1140723
MNG,1999,1,6.13378
MNG,2000,1,6.1348157
MNG,2001,1,6.1547694
MNG,2002,1,6.1920733
MNG,2003,1,6.2508307
MNG,2004,1,6.3425827
MNG,2005,1,6.4029498
MNG,2006,1,6.4721074
MNG,2007,1,6.5564117
MNG,2008,1,6.6286135
MNG,2009,1,6.6036463
MNG,2010,1,6.6544285
MOZ,1970,1,
MOZ,1971,1,
MOZ,1972,1,
MOZ,1973,1,
MOZ,1974,1,
MOZ,1975,0,
MOZ,1976,0,
MOZ,1977,0,
MOZ,1978,0,
MOZ,1979,0,
MOZ,1980,0,5.3963823
MOZ,1981,0,5.4236827
MOZ,1982,0,5.3309627
MOZ,1983,0,5.1393142
MOZ,1984,0,5.0517435
MOZ,1985,0,5.0419297
MOZ,1986,0,5.009419
MOZ,1987,0,5.1376004
MOZ,1988,0,5.2078481
MOZ,1989,0,5.2628107
MOZ,1990,0,5.265347
MOZ,1991,0,5.2822804
MOZ,1992,0,5.2004299
MOZ,1993,0,5.2549829
MOZ,1994,1,5.2925448
MOZ,1995,1,5.2916074
MOZ,1996,1,5.3368917
MOZ,1997,1,5.4085889
MOZ,1998,1,5.4857788
MOZ,1999,1,5.5395164
MOZ,2000,1,5.5271511
MOZ,2001,1,5.6141109
MOZ,2002,1,5.6743207
MOZ,2003,1,5.7096362
MOZ,2004,1,5.7633638
MOZ,2005,1,5.8227024
MOZ,2006,1,5.8813806
MOZ,2007,1,5.9281716
MOZ,2008,1,5.9718194
MOZ,2009,1,6.0129113
MOZ,2010,1,6.0620975
MRT,1970,0,6.4606667
MRT,1971,0,6.4442258
MRT,1972,0,6.40307
MRT,1973,0,6.3232369
MRT,1974,0,6.4060435
MRT,1975,0,6.3222966
MRT,1976,0,6.3741627
MRT,1977,0,6.3259101
MRT,1978,0,6.2923946
MRT,1979,0,6.3115473
MRT,1980,0,6.3178687
MRT,1981,0,6.3212657
MRT,1982,0,6.2680488
MRT,1983,0,6.2761378
MRT,1984,0,6.2156811
MRT,1985,0,6.2184291
MRT,1986,0,6.2459521
MRT,1987,0,6.2376719
MRT,1988,0,6.228466
MRT,1989,0,6.2496099
MRT,1990,0,6.2068758
MRT,1991,0,6.189322
MRT,1992,0,6.1738677
MRT,1993,0,6.1981511
MRT,1994,0,6.1355014
MRT,1995,0,6.198813
MRT,1996,0,6.2313204
MRT,1997,0,6.1667323
MRT,1998,0,6.1883645
MRT,1999,0,6.240798
MRT,2000,0,6.2152858
MRT,2001,0,6.2140231
MRT,2002,0,6.2001424
MRT,2003,0,6.2381115
MRT,2004,0,6.2740307
MRT,2005,0,6.3399506
MRT,2006,0,6.4870453
MRT,2007,1,6.4776025
MRT,2008,0,6.4873061
MRT,2009,0,6.4511471
MRT,2010,0,6.4789672
MUS,1970,1,
MUS,1971,1,
MUS,1972,1,
MUS,1973,1,
MUS,1974,1,
MUS,1975,1,
MUS,1976,1,7.4652429
MUS,1977,1,7.5141406
MUS,1978,1,7.5342755
MUS,1979,1,7.556252
MUS,1980,1,7.4379435
MUS,1981,1,7.4818029
MUS,1982,1,7.5213375
MUS,1983,1,7.5100718
MUS,1984,1,7.544055
MUS,1985,1,7.5989718
MUS,1986,1,7.6784124
MUS,1987,1,7.7507167
MUS,1988,1,7.8031678
MUS,1989,1,7.8345814
MUS,1990,1,7.8897076
MUS,1991,1,7.9206572
MUS,1992,1,7.9714546
MUS,1993,1,8.0088787
MUS,1994,1,8.037405
MUS,1995,1,8.0675297
MUS,1996,1,8.1124315
MUS,1997,1,8.1583652
MUS,1998,1,8.208005
MUS,1999,1,8.2245684
MUS,2000,1,8.3018646
MUS,2001,1,8.3175478
MUS,2002,1,8.3301611
MUS,2003,1,8.3563061
MUS,2004,1,8.4032393
MUS,2005,1,8.4069796
MUS,2006,1,8.438755
MUS,2007,1,8.4902487
MUS,2008,1,8.5371037
MUS,2009,1,8.5605631
MUS,2010,1,8.5950708
MWI,1970,0,4.8747578
MWI,1971,0,4.9768019
MWI,1972,0,4.9903464
MWI,1973,0,4.9676766
MWI,1974,0,4.9932771
MWI,1975,0,5.01052
MWI,1976,0,5.0192409
MWI,1977,0,5.0289001
MWI,1978,0,5.0852575
MWI,1979,0,5.0933776
MWI,1980,0,5.0642381
MWI,1981,0,4.9670019
MWI,1982,0,4.9510508
MWI,1983,0,4.9490991
MWI,1984,0,4.9650989
MWI,1985,0,4.9756875
MWI,1986,0,4.9278178
MWI,1987,0,4.9008627
MWI,1988,0,4.8907723
MWI,1989,0,4.8636012
MWI,1990,0,4.8788328
MWI,1991,0,4.9491611
MWI,1992,0,4.8586278
MWI,1993,0,4.9363279
MWI,1994,1,4.8139267
MWI,1995,1,4.9553208
MWI,1996,1,5.0034657
MWI,1997,1,5.0195727
MWI,1998,1,5.0375762
MWI,1999,1,5.0476494
MWI,2000,1,5.0433269
MWI,2001,1,4.9650145
MWI,2002,1,4.9549012
MWI,2003,1,4.981914
MWI,2004,1,5.0095692
MWI,2005,1,5.0101061
MWI,2006,1,5.0533247
MWI,2007,1,5.0796924
MWI,2008,1,5.1329703
MWI,2009,1,5.1776042
MWI,2010,1,5.2180429
MYS,1970,0,7.2645779
MYS,1971,0,7.2885103
MYS,1972,0,7.3471723
MYS,1973,0,7.4278708
MYS,1974,0,7.4785061
MYS,1975,0,7.4581423
MYS,1976,0,7.5400143
MYS,1977,0,7.5879126
MYS,1978,0,7.6262136
MYS,1979,0,7.6901498
MYS,1980,0,7.737134
MYS,1981,0,7.7747927
MYS,1982,0,7.8038797
MYS,1983,0,7.8366742
MYS,1984,0,7.8843513
MYS,1985,0,7.8467031
MYS,1986,0,7.825511
MYS,1987,0,7.8463798
MYS,1988,0,7.9104791
MYS,1989,0,7.967463
MYS,1990,0,8.0248604
MYS,1991,0,8.0852222
MYS,1992,0,8.1404085
MYS,1993,0,8.2057123
MYS,1994,0,8.2657099
MYS,1995,0,8.3322535
MYS,1996,0,8.3991375
MYS,1997,0,8.4423151
MYS,1998,0,8.3389463
MYS,1999,0,8.3716898
MYS,2000,0,8.4295845
MYS,2001,0,8.4068604
MYS,2002,0,8.4313927
MYS,2003,0,8.4601116
MYS,2004,0,8.4992762
MYS,2005,0,8.5262575
MYS,2006,0,8.5608425
MYS,2007,0,8.6026621
MYS,2008,0,8.6295614
MYS,2009,0,8.5934181
MYS,2010,0,8.6432924
NAM,1970,1,
NAM,1971,1,
NAM,1972,1,
NAM,1973,1,
NAM,1974,1,
NAM,1975,1,
NAM,1976,1,
NAM,1977,1,
NAM,1978,1,
NAM,1979,1,
NAM,1980,1,7.7771068
NAM,1981,1,7.7616744
NAM,1982,1,7.7342086
NAM,1983,1,7.6930804
NAM,1984,1,7.6679883
NAM,1985,1,7.6513944
NAM,1986,1,7.6487675
NAM,1987,1,7.63697
NAM,1988,1,7.601387
NAM,1989,1,7.5773125
NAM,1990,1,7.5614405
NAM,1991,1,7.6066203
NAM,1992,1,7.6436772
NAM,1993,1,7.592052
NAM,1994,1,7.632452
NAM,1995,1,7.6436563
NAM,1996,1,7.6499252
NAM,1997,1,7.6668525
NAM,1998,1,7.6750364
NAM,1999,1,7.6833911
NAM,2000,1,7.6918383
NAM,2001,1,7.6839027
NAM,2002,1,7.7099643
NAM,2003,1,7.7302222
NAM,2004,1,7.8247991
NAM,2005,1,7.8292279
NAM,2006,1,7.878499
NAM,2007,1,7.9125123
NAM,2008,1,7.9376564
NAM,2009,1,7.9157929
NAM,2010,1,7.950501
NAU,1970,1,
NAU,1971,1,
NAU,1972,1,
NAU,1973,1,
NAU,1974,1,
NAU,1975,1,
NAU,1976,1,
NAU,1977,1,
NAU,1978,1,
NAU,1979,1,
NAU,1980,1,
NAU,1981,1,
NAU,1982,1,
NAU,1983,1,
NAU,1984,1,
NAU,1985,1,
NAU,1986,1,
NAU,1987,1,
NAU,1988,1,
NAU,1989,1,
NAU,1990,1,
NAU,1991,1,
NAU,1992,1,
NAU,1993,1,
NAU,1994,1,
NAU,1995,1,
NAU,1996,1,
NAU,1997,1,
NAU,1998,1,
NAU,1999,1,
NAU,2000,1,
NAU,2001,1,
NAU,2002,1,
NAU,2003,1,
NAU,2004,1,
NAU,2005,1,
NAU,2006,1,
NAU,2007,1,
NAU,2008,1,
NAU,2009,1,
NAU,2010,1,
NER,1970,0,5.6989961
NER,1971,0,5.7166042
NER,1972,0,5.6273894
NER,1973,0,5.4056883
NER,1974,0,5.456274
NER,1975,0,5.3955989
NER,1976,0,5.3711472
NER,1977,0,5.4157996
NER,1978,0,5.5130506
NER,1979,0,5.5538244
NER,1980,0,5.5037937
NER,1981,0,5.4777675
NER,1982,0,5.4628034
NER,1983,0,5.3840699
NER,1984,0,5.1707783
NER,1985,0,5.2170758
NER,1986,0,5.2470536
NER,1987,0,5.2172556
NER,1988,0,5.2544751
NER,1989,0,5.2352271
NER,1990,0,5.1946354
NER,1991,1,5.1866107
NER,1992,1,5.087615
NER,1993,1,5.0715065
NER,1994,1,5.0813632
NER,1995,1,5.0787373
NER,1996,0,5.0780005
NER,1997,0,5.072186
NER,1998,0,5.139617
NER,1999,1,5.1033735
NER,2000,1,5.0597258
NER,2001,1,5.0930572
NER,2002,1,5.0887752
NER,2003,1,5.1078887
NER,2004,1,5.0774899
NER,2005,1,5.0911355
NER,2006,1,5.1104302
NER,2007,1,5.1082444
NER,2008,1,5.1576538
NER,2009,0,5.1133728
NER,2010,1,5.1674304
NGA,1970,0,5.9149828
NGA,1971,0,6.0098052
NGA,1972,0,6.0059519
NGA,1973,0,6.0228305
NGA,1974,0,6.0942636
NGA,1975,0,6.0074315
NGA,1976,0,6.0620303
NGA,1977,0,6.0896544
NGA,1978,0,6.0004458
NGA,1979,1,6.0369873
NGA,1980,1,6.0502238
NGA,1981,1,5.8809705
NGA,1982,1,5.8510089
NGA,1983,1,5.7698259
NGA,1984,0,5.6943984
NGA,1985,0,5.7616529
NGA,1986,0,5.7594161
NGA,1987,0,5.7260675
NGA,1988,0,5.7948871
NGA,1989,0,5.8395977
NGA,1990,0,5.8943162
NGA,1991,0,5.9147005
NGA,1992,0,5.9182019
NGA,1993,0,5.915493
NGA,1994,0,5.892818
NGA,1995,0,5.894598
NGA,1996,0,5.9114914
NGA,1997,0,5.913765
NGA,1998,0,5.9086981
NGA,1999,1,5.8964572
NGA,2000,1,5.9262466
NGA,2001,1,5.9295816
NGA,2002,1,5.9183464
NGA,2003,1,5.9904461
NGA,2004,1,6.066062
NGA,2005,1,6.0943861
NGA,2006,1,6.1271796
NGA,2007,1,6.1632667
NGA,2008,1,6.1959801
NGA,2009,1,6.2388492
NGA,2010,1,6.2981596
NIC,1970,0,7.1800413
NIC,1971,0,7.1762142
NIC,1972,0,7.1631794
NIC,1973,0,7.1916213
NIC,1974,0,7.2917314
NIC,1975,0,7.2586594
NIC,1976,0,7.2789092
NIC,1977,0,7.3296866
NIC,1978,0,7.2193313
NIC,1979,0,6.8837996
NIC,1980,0,6.9016795
NIC,1981,0,6.9264913
NIC,1982,0,6.8915076
NIC,1983,0,6.9105492
NIC,1984,0,6.8695517
NIC,1985,0,6.8035436
NIC,1986,0,6.7696056
NIC,1987,0,6.7396035
NIC,1988,0,6.5841384
NIC,1989,0,6.5444269
NIC,1990,1,6.5205302
NIC,1991,1,6.493782
NIC,1992,1,6.4725814
NIC,1993,1,6.4437733
NIC,1994,1,6.4523468
NIC,1995,1,6.4864693
NIC,1996,1,6.5295682
NIC,1997,1,6.550765
NIC,1998,1,6.5701504
NIC,1999,1,6.621624
NIC,2000,1,6.6457605
NIC,2001,1,6.6618719
NIC,2002,1,6.6566453
NIC,2003,1,6.6690912
NIC,2004,1,6.7086468
NIC,2005,1,6.7385645
NIC,2006,1,6.7789431
NIC,2007,1,6.8121963
NIC,2008,1,6.8333287
NIC,2009,1,6.7858844
NIC,2010,1,6.8436871
NLD,1970,1,9.4701948
NLD,1971,1,9.5057573
NLD,1972,1,9.5237265
NLD,1973,1,9.5732174
NLD,1974,1,9.6082001
NLD,1975,1,9.6027775
NLD,1976,1,9.6429348
NLD,1977,1,9.6554022
NLD,1978,1,9.6719208
NLD,1979,1,9.6854591
NLD,1980,1,9.7110147
NLD,1981,1,9.697731
NLD,1982,1,9.6798573
NLD,1983,1,9.6949863
NLD,1984,1,9.7198133
NLD,1985,1,9.7399864
NLD,1986,1,9.7615452
NLD,1987,1,9.7747784
NLD,1988,1,9.8027515
NLD,1989,1,9.8401785
